conv_id,context,prompt,speaker_utterance,listener_utterance,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,empathy
hit:2207_conv:4414,content,I was outside with my daughter watching her play. I felt very relaxed out there in the sun.,My daughter wanted to go outside and play so I sat out there with her.,Was the weather nice?,0.48666666666666664,0.08066666666666666,-0.162,0.685,-0.154,0.217,15,4,2
hit:2207_conv:4414,content,I was outside with my daughter watching her play. I felt very relaxed out there in the sun.,Yes it was nice outside. I felt very relaxed out there.,I can't wait until we get nice weather. ITs too hot to do anything,0.6253333333333333,-0.3673333333333333,0.06533333333333334,0.26966666666666667,-0.03500000000000001,0.08566666666666667,11,14,2
hit:2895_conv:5791,angry,My dog pooped on the rug yesterday. I was so mad.,5,what do you mean by 5?,0.0,0.0,0.0,0.11000000000000001,0.015,0.156,1,6,3
hit:2895_conv:5791,angry,My dog pooped on the rug yesterday. I was so mad.,Sorry - my keyboard was malfunctioning! I meant to tell you about the time my dog pooped on my carpet. I was so mad!,Ha Ha!  Thats ok.  Ugg...that had to be annoying.  Is he just a puppy,0.02199999999999999,-0.1937142857142857,-0.24285714285714285,0.10666666666666667,0.03599999999999998,-0.18266666666666667,24,14,3
hit:6116_conv:12232,nostalgic,I saw a photo of my mom from way back this morning. It made me miss the old times,I saw an old photo of my mom this morning. It made me miss the old times,That's always fun to look at pictures.,0.27899999999999997,-0.26099999999999995,0.016333333333333335,0.5673333333333334,0.053333333333333344,0.16266666666666668,17,7,2
hit:6116_conv:12232,nostalgic,I saw a photo of my mom from way back this morning. It made me miss the old times,It brings back memories for sure,That's good to have.,0.30266666666666664,-0.33266666666666667,0.13466666666666663,0.6950000000000001,-0.243,0.127,6,4,2
hit:3929_conv:7858,proud,Had a great day! My daughter is learning how to say so many new words.,"My daughter can say so many new words, love to see her thrive!","That is so exciting! Such a fun time in life to watch them discover new things and always be such a surprise with what you didn't know that they already knew! ha ha, that's a tongue twister.",0.5802857142857143,-0.2037142857142857,0.07371428571428572,0.42833333333333323,0.12283333333333331,0.2036666666666667,13,37,3
hit:3929_conv:7858,proud,Had a great day! My daughter is learning how to say so many new words.,"Yes, thank you! Having children is a wonderfull blessing. Couldn't imagine my life without my daughter. Do you have children?",I do!  An 8 year old daughter and 5 year old son.  They are my life as well so I totally get what you're saying.  How old is your daughter?,0.7988571428571428,-0.12942857142857142,0.14799999999999996,0.52,-0.12399999999999999,0.11044444444444446,20,30,3
hit:5060_conv:10121,surprised,My son caounted all the way to thirty today. He always stops at ten.,My son counted all the way to thirty today,Wow that's great! How old is he?,0.31999999999999995,-0.35250000000000004,-0.187,0.916,0.33,0.62,9,7,3
hit:5060_conv:10121,surprised,My son caounted all the way to thirty today. He always stops at ten.,He is 3 but he doesn't talk much. He always stopped at ten but today he went all the way,That's wonderful to see that kind of progress. You must be very proud.,0.3405,-0.40650000000000003,-0.10900000000000001,0.5726666666666667,0.0030000000000000027,0.317,20,13,3
hit:4104_conv:8209,grateful,I use to have no money to buy food_comma_ now i am so happy i could actually afford grocery at a decent store,i can afford groceries now when before i could not even buy soup,I have been there! Isn't it nice to feel secure even if for a little bit?,0.31720000000000004,-0.002400000000000002,-0.057600000000000005,0.38166666666666677,-0.23900000000000002,0.06366666666666664,13,16,3
hit:4104_conv:8209,grateful,I use to have no money to buy food_comma_ now i am so happy i could actually afford grocery at a decent store,i hope it continues,Stocking up is always good. And getting a side business in case,0.854,-0.366,0.478,0.23440000000000003,-0.27040000000000003,0.1252,4,12,3
hit:2557_conv:5115,angry,Manager schedueled me for an entire week of shifts_comma_ many of them doubles and without much time for a break between.,"My idiot manager decided that I could handle working a seven day shift, and like half my days are double shifts. ",Oh that sucks! I can barely do 5 without needing a break,0.1855,-0.11666666666666665,-0.072,0.032,-0.243,-0.2655,21,12,3
hit:2557_conv:5115,angry,Manager schedueled me for an entire week of shifts_comma_ many of them doubles and without much time for a break between.,Honestly its starting to feel like they have it out for me. I want to leave but there isn't anywhere else to work around here.,That's quite unfortunate. I feel for you as I used to live in a small town where jobs were scarce. It's rough when there is no competition,0.34766666666666673,-0.034333333333333334,0.09266666666666667,0.03480000000000001,0.0041999999999999815,-0.02680000000000001,25,27,3
hit:4418_conv:8836,annoyed,I have a co-worker who frequently asks for help. He is very incompetent and i do not understand how he was hired,There is a co-worker who frequently asks me to help him with his tasks. He is very incompetent and i can't understand how he was hired,"thats the same thing happening at my job , super lazy worker just walks around and hides in the restroom its annoying",0.1436666666666667,-0.07166666666666667,0.05333333333333334,0.11200000000000002,-0.0258,-0.125,26,22,2
hit:4418_conv:8836,annoyed,I have a co-worker who frequently asks for help. He is very incompetent and i do not understand how he was hired,I think all the blame lies on supervisors who hire such incompetent people who only hinder the work performance and pace,"yes it does, i wish people like that would just get fired ",-0.03163636363636364,0.056181818181818194,0.03799999999999999,0.29233333333333333,-0.10733333333333332,0.0076666666666666645,21,12,2
hit:6987_conv:13974,jealous,my brother saw one of my favorite bands last weeknd_comma_ i wish i could have went,my bro saw one of my favorite bands the other day!,what did he tell you ? did he like them as well,0.2502857142857143,-0.19342857142857142,-0.018285714285714273,0.27,-0.297,-0.097,11,12,3
hit:6987_conv:13974,jealous,my brother saw one of my favorite bands last weeknd_comma_ i wish i could have went,yep said they were so good,"when my brother loves the things i love , it makes me feel good like we are bonding ",0.876,-0.264,0.068,0.5575555555555555,-0.15422222222222223,0.04822222222222223,6,18,3
hit:11583_conv:23166,apprehensive,I want to try sushi some time.  I'm afraid of getting sick though.,I want to try sushi at some point soon.,I love sushi its delicious,0.2315,-0.1355,-0.010500000000000002,0.75,0.007999999999999988,0.10399999999999998,9,5,1
hit:11583_conv:23166,apprehensive,I want to try sushi some time.  I'm afraid of getting sick though.,I'm afraid of getting sick though.,my favorite is california roll,-0.886,0.20600000000000002,-0.619,0.354,0.09999999999999999,-0.137,6,5,1
hit:4980_conv:9960,trusting,I was recently on a mule ride in the Grand Canyon of Arizona!  I really had to put a lot of faith in the mule though_comma_ because there were a bunch of sheer drops on the trail!,"I was recently on a mule ride in the Grand Canyon of Arizona! I really had to put a lot of faith in the mule though, because there were a bunch of sheer drops on the trail!",That sounds like a lot of fun! Is it hard to ride a mule? I've always heard they are stubborn.,0.1551666666666667,-0.21766666666666665,-0.02583333333333333,0.12950000000000006,0.06150000000000002,-0.0505,37,20,3
hit:4980_conv:9960,trusting,I was recently on a mule ride in the Grand Canyon of Arizona!  I really had to put a lot of faith in the mule though_comma_ because there were a bunch of sheer drops on the trail!,"It is not hard at all to ride a mule.  They just follow the mule in front of them!  So, you have to completely rely on their judgment!","Huh, well I will definitely have to try that some time. I've always wanted to ride a mule!",0.11777777777777779,-0.08777777777777779,0.09800000000000002,0.21280000000000002,-0.18040000000000003,0.05039999999999998,28,18,3
hit:8215_conv:16430,surprised,A friend got a cake as a surprise for my birthday!,I had the nicest surprise last week!,won the lottery?,0.385,0.10599999999999998,-0.087,0.542,0.462,-0.018,7,3,2
hit:8215_conv:16430,surprised,A friend got a cake as a surprise for my birthday!,I wish! It was my birthday and a friend surprised me with a cake! ,well thats good too!,0.696,0.22799999999999998,0.048399999999999985,0.876,-0.264,0.068,14,4,2
hit:11572_conv:23145,faithful,A girl tried to kiss me at party. I was already in a relationship at the time.,Just avoided cheating on my girlfriend.,"Whoa that's out of left field, how'd that happen.",0.424,0.526,0.208,0.114,-0.05333333333333332,-0.16800000000000004,6,9,3
hit:11572_conv:23145,faithful,A girl tried to kiss me at party. I was already in a relationship at the time.,"i was at a party and this girl came up to me and tried to kiss me, I had to say no. I'm a faithful man.",Good for you! Are you going to tell your girlfriend about it?,0.687,0.14800000000000002,0.14300000000000002,0.4673333333333333,-0.012666666666666678,0.06333333333333334,26,12,3
hit:11572_conv:23145,faithful,A girl tried to kiss me at party. I was already in a relationship at the time.,"I am I have too, she deserves to know.",You are an honest man as well. I salute you! A rare breed indeed.,0.522,-0.25,0.297,0.323,-0.175,0.1225,9,14,3
hit:1591_conv:3183,hopeful,My wife is at the doctor's_comma_ and I think we might be getting good news about a new addition to our little family.,"My wife is at the doctor's, and I think we might be getting good news about a new addition to our little family.",Congratulations on the kid,0.51875,-0.152,0.0635,0.708,0.23300000000000004,0.014999999999999986,23,4,2
hit:1591_conv:3183,hopeful,My wife is at the doctor's_comma_ and I think we might be getting good news about a new addition to our little family.,Oh we don't know yet! I hope it's not just a tummy ache she's having.,I am sure she will be fin,0.1325,-0.0985,-0.007500000000000034,0.17,-0.3213333333333333,0.27,15,7,2
hit:5468_conv:10936,disgusted,i was driving down a back road to work and there was a dead skunk,i was driving down a back road to work and there was a dead skunk,"Whoa, did it stink? Was it roadkill?",-0.1404,-0.08080000000000001,-0.1744,-0.916,-0.038,-0.64,15,7,3
hit:5468_conv:10936,disgusted,i was driving down a back road to work and there was a dead skunk,it was roadkill and it stunk to high heaven,"Haha, man, I bet that was fun. Poor skunk didn't know what hit him.",0.5800000000000001,-0.10500000000000001,0.21400000000000002,-0.08566666666666667,0.2273333333333333,-0.016999999999999987,9,14,3
hit:8091_conv:16182,afraid,there was a time that I came home and my lights were on in the house and my door was unlocked and it had me really scared_comma_ I had my cell phone ready to dial 911 but noone was in my home and I never did figure it out,Hi there was a time that I was scared out of my mind I came home and my front door was unlocked and the lights were on in the house,Holy cow.  Was anything missing?,0.2095,-0.308,0.015499999999999996,0.04466666666666667,-0.49333333333333335,-0.19200000000000003,30,5,3
